Id,Predicted,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22
38,4,5.6471651231082e-05,0.09820002090772686,0.1523178374816549,0.24440167996116244,0.024656859916837876,0.18526015486678443,0.028466131998703625,0.08910577513742549,0.23792705533405875,0.03609820881247654,0.02730542326478899,0.011172256676585912,0.013152104500655903,0.023947882943294137,0.008003939118460413,0.025779599011315234,0.00713534378044107,0.011172256676585912,0.025779599011315234,0.023947882943294137,0.023947882943294137,0.010475138544863042
39,7,5.6471651231082e-05,0.0545072845402963,0.026009085994227594,0.02471516459539755,0.023778973974131243,0.028459681644626072,0.23792705533405875,0.16418911125976424,0.03336806411121686,0.027967414341703373,0.03076196769853078,0.006450154711831585,0.00713534378044107,0.00713534378044107,0.00713534378044107,0.013152104500655903,0.00713534378044107,0.010475138544863042,0.010475138544863042,0.00713534378044107,0.00713534378044107,0.008003939118460413
40,20,5.6471651231082e-05,0.013152104500655903,0.023947882943294137,0.010995306353067353,0.008486762816097178,0.023947882943294137,0.023947882943294137,0.023947882943294137,0.027077575114371775,0.010995306353067353,0.011172256676585912,0.008486762816097178,0.014269525075299133,0.023680777733816886,0.02357337234254403,0.12400554408845577,0.015935481332928332,0.06437767077323162,0.040429851785833235,0.1918047251508302,0.14065639532084687,0.029322418773268487
41,19,5.6471651231082e-05,0.023947882943294137,0.013152104500655903,0.023947882943294137,0.013152104500655903,0.033365789150577384,0.008486762816097178,0.01902736228391531,0.013152104500655903,0.008003939118460413,0.023947882943294137,0.013152104500655903,0.03460894742747822,0.014269525075299133,0.03235980025588527,0.07988482985145283,0.13402524367732782,0.23536241983796313,0.23792705533405875,0.02033541865237633,0.04064299527592346,0.07838680529777371
42,16,5.6471651231082e-05,0.033365789150577384,0.01902736228391531,0.013152104500655903,0.025779599011315234,0.008003939118460413,0.023084058145112742,0.018716515410755134,0.011172256676585912,0.00713534378044107,0.011172256676585912,0.008003939118460413,0.03508340896299232,0.032996203645886145,0.039865316898958524,0.24302176342404272,0.22235058352353088,0.22235058352353088,0.02264879211061855,0.05521887895173423,0.023778973974131243,0.233252664622216
43,10,5.6471651231082e-05,0.12500766599997792,0.04746764973893474,0.03521772167110438,0.2229623865895623,0.09182666552649611,0.15257048681424326,0.023566047369030015,0.02223936398954989,0.2895187610344913,0.031234578812674905,0.013152104500655903,0.00713534378044107,0.011172256676585912,0.027077575114371775,0.023084058145112742,0.013152104500655903,0.023947882943294137,0.02510817043988666,0.008003939118460413,0.010475138544863042,0.023947882943294137
44,8,5.6471651231082e-05,0.042145978125498924,0.027077381619566777,0.023757060499119142,0.032996203645886145,0.020462615144146767,0.07025325333445853,0.23597752142053477,0.11134569307247341,0.023937313235519498,0.07525819986568504,0.00713534378044107,0.025779599011315234,0.013152104500655903,0.006450154711831585,0.013152104500655903,0.00713534378044107,0.011172256676585912,0.00713534378044107,0.006450154711831585,0.023947882943294137,0.00713534378044107
45,8,5.6471651231082e-05,0.021948162433968396,0.20428292547749183,0.10523781886082836,0.08013543269715738,0.03460894742747822,0.02033541865237633,0.219187824446683,0.014269525075299133,0.018837405235571134,0.03368750570843763,0.023947882943294137,0.023947882943294137,0.02042939374714981,0.023947882943294137,0.023947882943294137,0.010475138544863042,0.033365789150577384,0.023947882943294137,0.013152104500655903,0.008003939118460413,0.029568652530001405
46,20,5.6471651231082e-05,0.023947882943294137,0.033365789150577384,0.023947882943294137,0.013152104500655903,0.011172256676585912,0.023947882943294137,0.023947882943294137,0.023947882943294137,0.013152104500655903,0.008003939118460413,0.023947882943294137,0.05521887895173423,0.02473408107645866,0.03897203413921445,0.024656859916837876,0.014269525075299133,0.15461954937441902,0.04818108099863273,0.22183575531862926,0.12008838969819746,0.07988482985145283
47,14,5.6471651231082e-05,0.013152104500655903,0.025779599011315234,0.023947882943294137,0.023947882943294137,0.033365789150577384,0.008003939118460413,0.023947882943294137,0.023947882943294137,0.023947882943294137,0.023084058145112742,0.01902736228391531,0.0640561222021836,0.22905978802742819,0.04398544143545692,0.12883560208499495,0.031234578812674905,0.04398544143545692,0.04804682826968537,0.014269525075299133,0.04398544143545692,0.03528575788902891
48,22,5.6471651231082e-05,0.008003939118460413,0.013152104500655903,0.033365789150577384,0.023084058145112742,0.008486762816097178,0.011172256676585912,0.011172256676585912,0.013152104500655903,0.023947882943294137,0.00713534378044107,0.010475138544863042,0.039865316898958524,0.15922594036902543,0.02777443002431364,0.03497061184060906,0.026497622260935966,0.030498537905653534,0.19865056048976806,0.014269525075299133,0.04398544143545692,0.2023726316908932
49,13,5.6471651231082e-05,0.014664402305012944,0.023084058145112742,0.023947882943294137,0.023084058145112742,0.008003939118460413,0.023947882943294137,0.011172256676585912,0.011172256676585912,0.012881645447551247,0.027077575114371775,0.00713534378044107,0.25939402888476326,0.18884469051896202,0.028603179398259893,0.037043201756236536,0.25795579932245105,0.09718872512171714,0.03400158097410406,0.1235101563939093,0.06162417829268137,0.08197426438429943
50,8,5.6471651231082e-05,0.1167231610855349,0.0730040575479288,0.2252060484365325,0.03373504749699569,0.03400158097410406,0.029686590063720063,0.34098322638233824,0.02616199031075241,0.10256280349524474,0.029580158123295446,0.01902736228391531,0.006450154711831585,0.010475138544863042,0.013152104500655903,0.011172256676585912,0.010475138544863042,0.013152104500655903,0.023947882943294137,0.008486762816097178,0.008003939118460413,0.010475138544863042
51,21,5.6471651231082e-05,0.010475138544863042,0.023947882943294137,0.00713534378044107,0.023947882943294137,0.011172256676585912,0.010475138544863042,0.00713534378044107,0.013152104500655903,0.023947882943294137,0.00713534378044107,0.033365789150577384,0.017036527236728282,0.026567597165212536,0.029580158123295446,0.0506832968314088,0.029686590063720063,0.032996203645886145,0.03508340896299232,0.032996203645886145,0.23792705533405875,0.14981745206482516
52,21,5.6471651231082e-05,0.023947882943294137,0.023947882943294137,0.011172256676585912,0.033365789150577384,0.023947882943294137,0.023947882943294137,0.013152104500655903,0.011172256676585912,0.023947882943294137,0.025779599011315234,0.023947882943294137,0.09321160710877197,0.11644973304576245,0.032996203645886145,0.10229736290086318,0.0974510622810234,0.10523781886082836,0.03528575788902891,0.04398544143545692,0.13771290898861763,0.014269525075299133
53,13,5.6471651231082e-05,0.025779599011315234,0.011172256676585912,0.023947882943294137,0.008003939118460413,0.013152104500655903,0.008486762816097178,0.011172256676585912,0.008003939118460413,0.008003939118460413,0.013152104500655903,0.025779599011315234,0.2895187610344913,0.017036527236728282,0.023229617305575913,0.18526015486678443,0.026958584140518653,0.0195291443601592,0.028045611009890815,0.04530033668040816,0.023566047369030015,0.03353542021403748
54,17,5.6471651231082e-05,0.023947882943294137,0.033365789150577384,0.013152104500655903,0.033365789150577384,0.00713534378044107,0.00713534378044107,0.011172256676585912,0.023947882943294137,0.013152104500655903,0.023947882943294137,0.00713534378044107,0.05903627144762573,0.02033541865237633,0.014269525075299133,0.03592655856250417,0.2675381214903532,0.031234578812674905,0.03910586976972993,0.032996203645886145,0.20213245520398432,0.17850887225496714
55,7,5.6471651231082e-05,0.05008701085299844,0.11644973304576245,0.13407511206689934,0.014269525075299133,0.14981745206482516,0.23067090726644515,0.054618150188757666,0.1810971773863213,0.1251022841773453,0.09662452509245906,0.027077575114371775,0.023947882943294137,0.023947882943294137,0.008486762816097178,0.023947882943294137,0.013152104500655903,0.025779599011315234,0.025779599011315234,0.013152104500655903,0.023947882943294137,0.013152104500655903
56,4,5.6471651231082e-05,0.1316497372244367,0.04398544143545692,0.257339033139173,0.1451823717607294,0.13324717087698862,0.017036527236728282,0.06402744699422344,0.03528575788902891,0.030387957317812343,0.05149672100352794,0.008486762816097178,0.00713534378044107,0.023947882943294137,0.013152104500655903,0.023947882943294137,0.01902736228391531,0.025779599011315234,0.023084058145112742,0.013152104500655903,0.01902736228391531,0.023947882943294137
57,17,5.6471651231082e-05,0.010475138544863042,0.011172256676585912,0.00713534378044107,0.008003939118460413,0.023947882943294137,0.008486762816097178,0.006450154711831585,0.008486762816097178,0.023947882943294137,0.010475138544863042,0.023084058145112742,0.046544388585260464,0.03353542021403748,0.2389736859223847,0.09660039077148684,0.33247905282547247,0.05285401301442758,0.02033541865237633,0.032374711480122845,0.03209071133884583,0.03665294287396721
58,2,5.6471651231082e-05,0.39464061502414827,0.027614504802305644,0.024656859916837876,0.02033541865237633,0.024478959983085004,0.02611649138550045,0.031559666086440084,0.04055817680373178,0.1937616547227597,0.03508340896299232,0.008486762816097178,0.010995306353067353,0.00713534378044107,0.013152104500655903,0.013152104500655903,0.010475138544863042,0.00713534378044107,0.00713534378044107,0.006450154711831585,0.00713534378044107,0.00713534378044107
59,10,5.6471651231082e-05,0.2376893785192727,0.05049975516544809,0.0448290760388272,0.02886971287536826,0.19949502264168323,0.10850361566805629,0.03719478522577763,0.03588110735090163,0.26195866438085885,0.12552150383613564,0.023947882943294137,0.023947882943294137,0.025779599011315234,0.023947882943294137,0.011172256676585912,0.013152104500655903,0.013152104500655903,0.011172256676585912,0.00713534378044107,0.013152104500655903,0.013152104500655903
60,2,5.6471651231082e-05,0.2373500066153523,0.02750252789042995,0.07025325333445853,0.19772134081331633,0.09348570670728226,0.033680339080950854,0.18760082043424722,0.09038267445628498,0.018429537439975507,0.22235058352353088,0.013152104500655903,0.023947882943294137,0.010475138544863042,0.033365789150577384,0.010995306353067353,0.023947882943294137,0.00713534378044107,0.010995306353067353,0.013152104500655903,0.023947882943294137,0.027077575114371775
61,21,5.6471651231082e-05,0.023947882943294137,0.025779599011315234,0.010995306353067353,0.027077575114371775,0.013152104500655903,0.006450154711831585,0.008003939118460413,0.013152104500655903,0.009955482157110788,0.025779599011315234,0.011172256676585912,0.08456701776568244,0.17904960717065713,0.03388594071253807,0.13545705674019173,0.13114193659360365,0.16026427580029196,0.03345763722419277,0.09914847470376362,0.20432750965823962,0.03741239000319581
62,2,5.6471651231082e-05,0.2224631195238178,0.14052704412805941,0.02734354488358027,0.04723255526868342,0.09038267445628498,0.1084556648934871,0.05731390400620203,0.014269525075299133,0.02734354488358027,0.06512138523572272,0.011172256676585912,0.006450154711831585,0.025779599011315234,0.00713534378044107,0.01902736228391531,0.012881645447551247,0.008003939118460413,0.033365789150577384,0.008003939118460413,0.023947882943294137,0.013152104500655903
63,8,5.6471651231082e-05,0.03528575788902891,0.03528575788902891,0.014269525075299133,0.11644973304576245,0.07928797163594563,0.023108871167883027,0.18482998479604612,0.1522428269072878,0.12349003927621141,0.11575290614424691,0.025779599011315234,0.023947882943294137,0.023947882943294137,0.023947882943294137,0.023947882943294137,0.010995306353067353,0.023947882943294137,0.033365789150577384,0.011172256676585912,0.025779599011315234,0.023947882943294137
64,18,5.6471651231082e-05,0.023947882943294137,0.023947882943294137,0.033365789150577384,0.023947882943294137,0.013152104500655903,0.011172256676585912,0.010995306353067353,0.00713534378044107,0.013152104500655903,0.013152104500655903,0.023947882943294137,0.023394013231069634,0.08421744937670822,0.040429851785833235,0.014269525075299133,0.09673805639942971,0.24440167996116244,0.2375138994203451,0.03644734124238,0.06455500682978375,0.04398544143545692
65,7,5.6471651231082e-05,0.03996178738720677,0.038740978175070925,0.1265771130916066,0.027967414341703373,0.02161085775107783,0.18526015486678443,0.10637756245210266,0.023566047369030015,0.017036527236728282,0.027945793312051232,0.023947882943294137,0.023947882943294137,0.033365789150577384,0.013152104500655903,0.011172256676585912,0.011172256676585912,0.008486762816097178,0.010995306353067353,0.023084058145112742,0.011172256676585912,0.023947882943294137
66,2,5.6471651231082e-05,0.23792705533405875,0.020462615144146767,0.01573920134568379,0.0706634459166605,0.05536069831994287,0.10805843475570545,0.032996203645886145,0.03533716360099033,0.05873480336320112,0.23536241983796313,0.023947882943294137,0.023947882943294137,0.013152104500655903,0.027077575114371775,0.023947882943294137,0.033365789150577384,0.008486762816097178,0.013152104500655903,0.00713534378044107,0.011172256676585912,0.00713534378044107
