"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
65,2,0.0,0.3333333333333333,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,10,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.5,0.0,0.0,0.0,0.0,0.0
68,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.00011516756881262236,0.3333333333333333,0.0,0.0,1.0
69,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
70,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.14285714285714285,0.0,0.2,0.2,0.0,0.0,0.25,0.00011516756881262236,0.0,0.2
71,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236
72,20,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
73,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,5,0.0,0.3076923076923077,0.0,0.16666666666666666,0.5,0.00011516756881262236,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
75,9,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
76,6,0.0,0.0,0.0,0.00011516756881262236,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1,0.2,0.0,0.14285714285714285,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
78,11,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
79,3,0.15384615384615385,0.0,0.375,0.0,0.2857142857142857,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00011516756881262236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
81,5,0.0,0.0,0.00011516756881262236,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.25,0.25,0.0,0.0,1.0,1.0,0.0,0.0
83,1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
84,2,0.4,0.5,0.0,0.0,0.00011516756881262236,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
85,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0
86,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.00011516756881262236
87,1,0.5,0.0,0.0,0.16666666666666666,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.00011516756881262236,0.0
90,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.00011516756881262236
91,1,0.3,0.0,0.0,0.2857142857142857,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,5,0.0,0.0,0.00011516756881262236,0.16666666666666666,0.2727272727272727,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
93,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
94,9,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,5,0.0,0.0,0.0,0.0,0.4,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,4,0.00011516756881262236,0.2,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,5,0.00011516756881262236,0.0,0.0,0.0,0.5,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
98,7,0.0,0.00011516756881262236,0.6,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
99,9,0.0,0.0,0.0,0.25,0.0,0.0,0.00011516756881262236,0.0,1.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
100,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.00011516756881262236
101,14,0.07692307692307693,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.00011516756881262236,0.3333333333333333,0.0,0.0,0.0,0.0,0.2
102,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.00011516756881262236,0.0,0.3333333333333333,0.0,0.0,0.0
103,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,12,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0
105,5,0.0,0.5,0.0,0.0,1.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
106,13,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
107,9,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
109,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.11764705882352941,0.0,0.25,0.0,0.2
110,7,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,9,0.0,0.0,0.0,0.25,0.0,0.00011516756881262236,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
112,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.00011516756881262236,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
113,13,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.00011516756881262236,0.0,0.0
114,18,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.25,0.00011516756881262236,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
115,1,0.3333333333333333,0.00011516756881262236,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,4,0.0,0.07692307692307693,0.3333333333333333,0.6,0.2857142857142857,0.0,0.125,0.25,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
117,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,7,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
119,6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.3333333333333333
121,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2222222222222222,0.0,0.4,0.00011516756881262236,0.3333333333333333
122,6,0.0,0.00011516756881262236,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,10,0.00011516756881262236,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,10,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
125,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011516756881262236,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
126,13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.00011516756881262236,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.0,0.00011516756881262236,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.00011516756881262236,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
